m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap,p_orb_isco_rest_days,p_orb_isco_obs_days,in_stripe82,in_ptf,in_lsst,expected_sin_stripe82,expected_saw_stripe82,expected_sin_lsst,expected_saw_lsst
6.452152e+07,5.197947e+07,0.64897249,0.54089736,5.035655e+07,1.165010e+08,0.80561440,0.24710254,1,3.774367e-05,gap,0,0,1,6.132989e-01,9.450306e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.404818e+06,2.107326e+06,0.53156909,0.88122299,2.617285e+06,6.512144e+06,0.47841380,0.21888282,1,6.752269e-04,lisa,0,1,0,3.428203e-02,6.449214e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.089723e+06,3.348461e+06,0.51097581,0.95703982,3.218326e+06,7.438184e+06,0.81875012,0.24751716,1,5.911624e-04,lisa,0,1,0,3.915700e-02,7.663181e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.084993e+05,1.023993e+05,0.52861911,0.89172125,9.175286e+04,2.108986e+05,0.94377920,0.24979086,0,2.084971e-02,lisa,0,1,0,1.110238e-03,2.100261e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
9.576285e+07,2.441512e+07,0.38262306,1.61353826,4.030404e+07,1.201780e+08,0.25495400,0.16188485,1,3.658886e-05,gap,0,0,1,6.326556e-01,1.653470e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.090107e+06,1.646425e+06,0.84503431,0.18338391,1.612622e+06,3.736532e+06,0.78772276,0.24647510,1,1.176806e-03,lisa,0,1,0,1.967031e-02,2.327753e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
8.695464e+05,3.278301e+05,0.37347190,1.67757758,4.542750e+05,1.197376e+06,0.37701281,0.19882919,0,3.672341e-03,lisa,0,1,0,6.303376e-03,1.687778e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.592794e+05,6.201444e+04,0.57882015,0.72765237,8.468327e+04,2.212939e+05,0.38934370,0.20170365,0,1.987030e-02,lisa,0,1,0,1.164962e-03,2.012650e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
6.634495e+06,3.128028e+06,0.88446034,0.13063295,3.911422e+06,9.762523e+06,0.47147937,0.21774808,1,4.504138e-04,lisa,0,1,0,5.139307e-02,5.810670e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.482243e+09,2.177790e+09,0.58287413,0.71563628,2.023198e+09,4.660034e+09,0.87734757,0.24893291,1,9.435929e-07,gap,0,0,1,2.453192e+01,4.208786e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.823408e+06,5.780877e+05,0.50633326,0.97498383,1.320401e+06,5.401496e+06,0.11985046,0.09556957,1,8.140661e-04,lisa,0,1,0,2.843522e-02,5.615910e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.485256e+08,1.219101e+08,0.96377761,0.03758377,1.496594e+08,3.704357e+08,0.49053359,0.22079296,1,1.187028e-05,gap,0,0,1,1.950093e+00,2.023385e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.063660e+08,4.317586e+08,0.38858063,1.57346849,4.441560e+08,1.038125e+09,0.71204288,0.24292761,1,4.235691e-06,gap,0,0,1,5.465023e+00,1.406406e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.370228e+06,8.713094e+05,0.91939773,0.08766855,1.601453e+06,5.241537e+06,0.19937391,0.13859869,1,8.389094e-04,lisa,0,1,0,2.759314e-02,3.001219e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.282932e+09,1.043060e+09,0.34345376,1.91160010,1.005973e+09,2.325992e+09,0.81302824,0.24734122,1,1.890451e-06,gap,0,0,1,1.224477e+01,3.565188e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.880039e+08,2.729448e+08,0.58947059,0.69643748,2.440615e+08,5.609487e+08,0.94771234,0.24981983,1,7.838819e-06,gap,0,0,1,2.953015e+00,5.009605e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.254767e+07,1.137375e+07,0.74220474,0.34733713,2.175279e+07,7.392142e+07,0.18184134,0.13018899,1,5.948444e-05,gap,0,0,1,3.891462e-01,5.243112e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.011492e+05,2.403844e+04,0.55902687,0.78882278,4.092690e+04,1.251876e+05,0.23765332,0.15514789,0,3.512468e-02,lisa,0,1,0,6.590280e-04,1.178884e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.497800e+05,1.462883e+05,0.67422449,0.48318551,1.288604e+05,2.960683e+05,0.97668750,0.24996523,0,1.485190e-02,lisa,0,1,0,1.558599e-03,2.311691e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
9.001797e+09,2.503130e+09,0.44280117,1.25834997,3.976590e+09,1.150493e+10,0.27807008,0.17023346,1,3.821993e-07,gap,0,0,1,6.056565e+01,1.367784e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
8.154918e+08,1.394864e+08,0.69832416,0.43199971,2.738875e+08,9.549782e+08,0.17104571,0.12472815,1,4.604477e-06,gap,0,0,1,5.027314e+00,7.199112e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.873335e+09,4.663652e+09,0.39419110,1.53684062,4.150011e+09,9.536987e+09,0.95697328,0.24987915,1,4.610654e-07,gap,0,0,1,5.020578e+01,1.273641e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
3.247252e+09,2.933439e+09,0.85726742,0.16649715,2.686139e+09,6.180691e+09,0.90336044,0.24935552,1,7.114374e-07,gap,0,0,1,3.253716e+01,3.795450e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.265362e+05,8.732935e+04,0.70865294,0.41112799,9.120044e+04,2.138656e+05,0.69015293,0.24159800,0,2.056046e-02,lisa,0,1,0,1.125858e-03,1.588729e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
9.104088e+08,5.428657e+08,0.63735248,0.56899052,6.079779e+08,1.453274e+09,0.59628783,0.23400953,1,3.025701e-06,gap,0,0,1,7.650506e+00,1.200357e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.801892e+07,1.670911e+07,0.33826676,1.95624675,1.510335e+07,3.472803e+07,0.92730943,0.24964437,1,1.266174e-04,lisa,0,1,0,1.828196e-01,5.404598e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.867292e+08,6.118148e+08,0.64984204,0.53883551,6.390174e+08,1.498544e+09,0.68996807,0.24158613,1,2.934298e-06,gap,0,0,1,7.888820e+00,1.213960e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.080386e+05,7.482288e+04,0.69449860,0.43988771,7.800880e+04,1.828615e+05,0.69255699,0.24175135,0,2.404648e-02,lisa,0,1,0,9.626419e-04,1.386096e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
2.760556e+06,2.372192e+06,0.48596726,1.05775179,2.226475e+06,5.132748e+06,0.85931701,0.24856875,1,8.566902e-04,lisa,0,1,0,2.702044e-02,5.560137e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.709773e+08,3.927874e+08,0.77431324,0.29146701,4.108390e+08,9.637647e+08,0.68792111,0.24145397,1,4.562498e-06,gap,0,0,1,5.073569e+00,6.552347e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
9.227923e+08,5.105894e+08,0.35373560,1.82697017,5.924246e+08,1.433382e+09,0.55330920,0.22932535,1,3.067693e-06,gap,0,0,1,7.545784e+00,2.133171e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.254796e+08,5.655983e+07,0.44608236,1.24173851,7.221303e+07,1.820394e+08,0.45074935,0.21416591,1,2.415507e-05,gap,0,0,1,9.583142e-01,2.148290e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.208344e+06,1.773638e+06,0.81628396,0.22506388,2.058767e+06,4.981983e+06,0.55282050,0.22926704,1,8.826154e-04,lisa,0,1,0,2.622677e-02,3.212946e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.562976e+06,2.031719e+06,0.40305555,1.48104757,2.324078e+06,5.594695e+06,0.57023078,0.23127233,1,7.859543e-04,lisa,0,1,0,2.945228e-02,7.307252e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.820557e+09,2.897023e+09,0.47188417,1.11916410,3.801468e+09,9.717579e+09,0.42474869,0.20924521,1,4.524969e-07,gap,0,0,1,5.115648e+01,1.084090e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
1.570583e+07,7.904847e+06,0.75559874,0.32345376,9.588506e+06,2.361068e+07,0.50330657,0.22270886,1,1.862367e-04,lisa,0,1,0,1.242942e-01,1.644977e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.720393e+07,1.413621e+07,0.81018919,0.23427961,1.356301e+07,3.134014e+07,0.82168474,0.24760464,1,1.403049e-04,lisa,0,1,0,1.649846e-01,2.036372e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.776486e+07,2.743034e+07,0.33604248,1.97581426,3.418644e+07,8.519520e+07,0.47486203,0.21830549,1,5.161294e-05,gap,0,0,1,4.484951e-01,1.334638e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.115608e+07,1.372240e+06,0.38861259,1.57325683,3.100177e+06,1.252832e+07,0.12300379,0.09753400,1,3.509787e-04,lisa,0,1,0,6.595313e-02,1.697144e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.799063e+07,2.057028e+07,0.61228260,0.63323275,2.930337e+07,7.856091e+07,0.35471739,0.19327918,1,5.597153e-05,gap,0,0,1,4.135700e-01,6.754561e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.451032e+07,4.477417e+06,0.71495646,0.39868657,6.790913e+06,1.898774e+07,0.30856768,0.18020136,1,2.315797e-04,lisa,0,1,0,9.995760e-02,1.398094e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.360112e+09,1.107435e+09,0.61764686,0.61904813,1.067291e+09,2.467547e+09,0.81422381,0.24737857,1,1.782002e-06,gap,0,0,1,1.298997e+01,2.103138e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.509580e+09,1.770105e+09,0.75294899,0.32811121,2.145018e+09,5.279684e+09,0.50436375,0.22286309,1,8.328480e-07,gap,0,0,1,2.779396e+01,3.691347e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.576688e+09,1.612273e+09,0.82919503,0.20598889,2.303936e+09,6.188961e+09,0.35227949,0.19264353,1,7.104867e-07,gap,0,0,1,3.258069e+01,3.929195e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.629504e+07,5.500064e+07,0.96468069,0.03661243,5.252187e+07,1.212957e+08,0.82963440,0.24783242,1,3.625170e-05,gap,0,0,1,6.385397e-01,6.619181e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.624586e+07,1.905561e+06,0.54491650,0.83514355,4.392150e+06,1.815142e+07,0.11729512,0.09396025,1,2.422496e-04,lisa,0,1,0,9.555496e-02,1.753571e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.358925e+08,8.626584e+07,0.41417334,1.41444803,1.419477e+08,4.221583e+08,0.25682576,0.16258798,1,1.041594e-05,gap,0,0,1,2.222378e+00,5.365816e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.554597e+09,1.312483e+09,0.48485880,1.06245611,1.242622e+09,2.867081e+09,0.84425934,0.24821721,1,1.533677e-06,gap,0,0,1,1.509324e+01,3.112914e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.529970e+07,3.889163e+07,0.40371511,1.47699423,4.358069e+07,1.041913e+08,0.59558655,0.23393982,1,4.220289e-05,gap,0,0,1,5.484968e-01,1.358623e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.161587e+08,2.517524e+08,0.57597195,0.73619566,2.452851e+08,5.679110e+08,0.79628480,0.24678459,1,7.742718e-06,gap,0,0,1,2.989667e+00,5.190647e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
5.605918e+08,4.789463e+08,0.91079709,0.09793939,4.508085e+08,1.039538e+09,0.85435841,0.24845786,1,4.229931e-06,gap,0,0,1,5.472465e+00,6.008434e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.409733e+08,2.283866e+08,0.54294193,0.84181760,2.042126e+08,4.693598e+08,0.94776714,0.24982021,1,9.368451e-06,gap,0,0,1,2.470862e+00,4.550877e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
5.378582e+08,8.448791e+07,0.40417589,1.47417033,1.720565e+08,6.223461e+08,0.15708214,0.11732712,1,7.065481e-06,gap,0,0,1,3.276231e+00,8.105953e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.104655e+06,9.050563e+05,0.66584302,0.50185550,8.695902e+05,2.009711e+06,0.81931127,0.24753403,1,2.187963e-03,lisa,0,1,0,1.057977e-02,1.588928e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.103650e+07,2.290151e+07,0.99436067,0.00567131,2.315598e+07,5.393801e+07,0.73788953,0.24431325,1,8.152275e-05,gap,0,0,1,2.839471e-01,2.855574e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.736606e+07,2.501492e+07,0.43172685,1.31627936,3.922713e+07,1.123810e+08,0.28632304,0.17304386,1,3.912739e-05,gap,0,0,1,5.916098e-01,1.370334e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.028939e+05,9.656923e+04,0.84451247,0.18411514,8.676899e+04,1.994631e+05,0.93853204,0.24974864,0,2.204505e-02,lisa,0,1,0,1.050038e-03,1.243366e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.904638e+09,8.833364e+08,0.87635126,0.14109495,1.113026e+09,2.787975e+09,0.46378169,0.21645169,1,1.577193e-06,gap,0,0,1,1.467680e+01,1.674762e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.122335e+08,1.008810e+08,0.58093684,0.72135752,9.260546e+07,2.131145e+08,0.89884947,0.24929059,1,2.063292e-05,gap,0,0,1,1.121904e+00,1.931197e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.422641e+05,2.850845e+05,0.73368601,0.36298088,3.076413e+05,7.273485e+05,0.64460233,0.23832526,0,6.045485e-03,lisa,0,1,0,3.828998e-03,5.218850e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.207217e+09,6.930309e+08,0.60266142,0.65930649,7.902431e+08,1.900248e+09,0.57407315,0.23169540,1,2.314001e-06,gap,0,0,1,1.000352e+01,1.659890e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.848441e+08,9.373707e+07,0.48362886,1.06770127,1.578798e+08,4.785812e+08,0.24357154,0.15750161,1,9.187939e-06,gap,0,0,1,2.519406e+00,5.209379e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.187251e+08,5.710182e+08,0.59828316,0.67144935,5.173661e+08,1.189743e+09,0.92289486,0.24959803,1,3.695902e-06,gap,0,0,1,6.263193e+00,1.046861e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
9.124568e+06,5.483826e+06,0.36670310,1.72700179,6.118671e+06,1.460839e+07,0.60099572,0.23447203,1,3.010033e-04,lisa,0,1,0,7.690331e-02,2.097155e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.866434e+09,1.968773e+08,0.79486928,0.25806850,4.744735e+08,2.063311e+09,0.10548316,0.08631353,1,2.131126e-06,gap,0,0,1,1.086193e+01,1.366506e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.175271e+07,1.368674e+06,0.88043512,0.13580203,3.164222e+06,1.312138e+07,0.11645609,0.09342840,1,3.351152e-04,lisa,0,1,0,6.907519e-02,7.845574e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
7.121078e+07,5.695932e+07,0.51517995,0.94106932,5.537440e+07,1.281701e+08,0.79986934,0.24690910,1,3.430733e-05,gap,0,0,1,6.747288e-01,1.309695e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.007422e+05,2.475667e+04,0.69653378,0.43568056,4.153500e+04,1.254989e+05,0.24574272,0.15835214,0,3.503756e-02,lisa,0,1,0,6.606667e-04,9.485063e-04,0,0,0,0.0000,0.0000,0.0000,0.0000
1.676353e+08,1.070963e+08,0.46250397,1.16214359,1.160653e+08,2.747316e+08,0.63886459,0.23786069,1,1.600535e-05,gap,0,0,1,1.446276e+00,3.127056e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.898333e+08,2.779409e+08,0.38922232,1.56922576,2.857413e+08,6.677743e+08,0.71297377,0.24298089,1,6.584822e-06,gap,0,0,1,3.515379e+00,9.031803e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.847733e+07,2.406492e+07,0.76453300,0.30798802,3.442633e+07,9.254225e+07,0.35142903,0.19242042,1,4.751532e-05,gap,0,0,1,4.871723e-01,6.372156e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.039444e+07,1.861302e+07,0.39387532,1.53887450,2.058326e+07,4.900745e+07,0.61238243,0.23555190,1,8.972461e-05,gap,0,0,1,2.579911e-01,6.550069e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.121198e+09,3.545597e+08,0.84738535,0.18010065,5.318878e+08,1.475758e+09,0.31623287,0.18253306,1,2.979605e-06,gap,0,0,1,7.768866e+00,9.168044e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.551900e+08,2.428602e+08,0.49022818,1.03986640,2.167092e+08,4.980501e+08,0.95168388,0.24984678,1,8.828779e-06,gap,0,0,1,2.621897e+00,5.348319e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.456802e+06,2.147621e+06,0.87295938,0.14552868,1.998765e+06,4.604424e+06,0.87415314,0.24887276,1,9.549892e-04,lisa,0,1,0,2.423917e-02,2.776667e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.242617e+09,2.242588e+09,0.55795320,0.79226501,3.176415e+09,8.485205e+09,0.35923851,0.19444266,1,5.182167e-07,gap,0,0,1,4.466886e+01,8.005844e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.438238e+08,1.980195e+08,0.55818981,0.79150528,2.254507e+08,5.418433e+08,0.57593304,0.23189772,1,8.115214e-06,gap,0,0,1,2.852438e+00,5.110158e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
8.703514e+09,4.791890e+09,0.82540093,0.21153243,5.572932e+09,1.349540e+10,0.55056957,0.22899695,1,3.258276e-07,gap,0,0,1,7.104417e+01,8.607231e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.183012e+09,6.924574e+09,0.65718604,0.52163913,6.139447e+09,1.410759e+10,0.96402093,0.24991610,1,3.116887e-07,gap,0,0,1,7.426689e+01,1.130074e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
3.931412e+09,1.787322e+09,0.44068420,1.26919868,2.272955e+09,5.718734e+09,0.45462590,0.21485801,1,7.689070e-07,gap,0,0,1,3.010527e+01,6.831483e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.982156e+08,3.625215e+08,0.89528598,0.11696153,4.028969e+08,9.607371e+08,0.60600480,0.23495375,1,4.576876e-06,gap,0,0,1,5.057630e+00,5.649178e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.114671e+08,1.043150e+08,0.53810725,0.85836561,9.386268e+07,2.157821e+08,0.93583594,0.24972535,1,2.037785e-05,gap,0,0,1,1.135947e+00,2.111004e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
7.258608e+05,1.789464e+05,0.37194373,1.68857871,2.998020e+05,9.048072e+05,0.24652995,0.15865883,0,4.859792e-03,lisa,0,1,0,4.763197e-03,1.280623e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.209033e+07,3.101651e+07,0.59120073,0.69147287,3.476023e+07,8.310684e+07,0.59543704,0.23392493,1,5.290990e-05,gap,0,0,1,4.375012e-01,7.400215e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.712474e+08,1.309641e+08,0.70177323,0.42496173,2.429759e+08,8.022115e+08,0.19510563,0.13660205,1,5.481316e-06,gap,0,0,1,4.223101e+00,6.017757e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.020553e+07,2.636474e+07,0.72691973,0.37566770,2.821821e+07,6.657027e+07,0.65574904,0.23919310,1,6.605313e-05,gap,0,0,1,3.504474e-01,4.820992e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.193793e+09,9.413892e+08,0.88492549,0.13003864,1.229494e+09,3.135182e+09,0.42911488,0.21010641,1,1.402526e-06,gap,0,0,1,1.650461e+01,1.865085e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.534105e+05,3.431166e+05,0.67898478,0.47278707,3.031413e+05,6.965271e+05,0.97087247,0.24994540,0,6.312999e-03,lisa,0,1,0,3.666744e-03,5.400333e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
8.029745e+06,3.805041e+06,0.45659734,1.19011351,4.746840e+06,1.183479e+07,0.47386826,0.21814250,1,3.715466e-04,lisa,0,1,0,6.230214e-02,1.364487e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.387054e+07,7.538527e+06,0.48316643,1.06968021,1.320827e+07,4.140907e+07,0.22256887,0.14890791,1,1.061887e-04,lisa,0,1,0,2.179907e-01,4.511710e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.450863e+07,1.234104e+07,0.37058841,1.69841141,1.164124e+07,2.684967e+07,0.85059996,0.24837064,1,1.637701e-04,lisa,0,1,0,1.413454e-01,3.814079e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.490862e+05,2.928066e+05,0.81514700,0.22677259,2.781094e+05,6.418928e+05,0.83878002,0.24807816,0,6.850326e-03,lisa,0,1,0,3.379131e-03,4.145425e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
5.856545e+05,4.248183e+05,0.37415908,1.67265996,4.331137e+05,1.010473e+06,0.72537366,0.24366629,0,4.351601e-03,lisa,0,1,0,5.319455e-03,1.421710e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.542007e+09,1.193407e+09,0.72406884,0.38108415,1.179018e+09,2.735414e+09,0.77393062,0.24593977,1,1.607499e-06,gap,0,0,1,1.440010e+01,1.988776e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.641930e+07,8.936161e+06,0.71786318,0.39302312,1.300625e+07,3.535546e+07,0.33824370,0.18886840,1,1.243705e-04,lisa,0,1,0,1.861226e-01,2.592730e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.752315e+05,1.187803e+05,0.84985249,0.17667479,1.251241e+05,2.940118e+05,0.67784815,0.24078371,0,1.495578e-02,lisa,0,1,0,1.547773e-03,1.821226e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.209084e+05,1.622806e+04,0.35224079,1.83896706,3.533485e+04,1.371364e+05,0.13421788,0.10433197,0,3.206424e-02,lisa,0,1,0,7.219304e-04,2.049537e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
2.330113e+07,6.459100e+06,0.44203794,1.26224925,1.027548e+07,2.976023e+07,0.27720113,0.16993248,1,1.477534e-04,lisa,0,1,0,1.566675e-01,3.544209e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.635805e+05,6.231363e+05,0.93669366,0.06758489,5.597439e+05,1.286717e+06,0.93905150,0.24975301,1,3.417360e-03,lisa,0,1,0,6.773693e-03,7.231492e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
3.354515e+08,2.567250e+08,0.70056578,0.42741771,2.550166e+08,5.921765e+08,0.76531177,0.24558145,1,7.425447e-06,gap,0,0,1,3.117408e+00,4.449844e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
9.475831e+08,2.914816e+08,0.62038315,0.61190710,4.427089e+08,1.239065e+09,0.30760529,0.17990385,1,3.548785e-06,gap,0,0,1,6.522837e+00,1.051421e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.385108e+06,2.773606e+05,0.82337339,0.21451582,5.088225e+05,1.662468e+06,0.20024478,0.13900216,1,2.644968e-03,lisa,0,1,0,8.751770e-03,1.062916e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
9.138706e+07,8.718577e+07,0.93177132,0.07322471,7.770252e+07,1.785728e+08,0.95402750,0.24986162,1,2.462398e-05,gap,0,0,1,9.400651e-01,1.008901e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
5.918658e+05,1.189466e+05,0.48410675,1.06566012,2.178684e+05,7.108124e+05,0.20096890,0.13933664,0,6.186126e-03,lisa,0,1,0,3.741946e-03,7.729588e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
3.295439e+06,1.091987e+06,0.93103294,0.07407585,1.604118e+06,4.387426e+06,0.33136304,0.18694380,1,1.002222e-03,lisa,0,1,0,2.309682e-02,2.480774e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.779569e+09,7.348363e+08,0.37608624,1.65896462,1.193797e+09,3.514405e+09,0.26437059,0.16537291,1,1.251186e-06,gap,0,0,1,1.850097e+01,4.919341e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.254005e+07,5.606939e+06,0.98437813,0.01586978,1.344697e+07,5.814699e+07,0.10671744,0.08712883,1,7.562171e-05,gap,0,0,1,3.061045e-01,3.109623e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.688088e+09,1.028789e+09,0.41539628,1.40733982,1.415879e+09,3.716876e+09,0.38272130,0.20017661,1,1.183030e-06,gap,0,0,1,1.956684e+01,4.710403e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.337331e+06,1.306253e+06,0.48636546,1.05606707,1.150592e+06,2.643584e+06,0.97676098,0.24996545,1,1.663338e-03,lisa,0,1,0,1.391668e-02,2.861363e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.468088e+06,1.821697e+06,0.36761576,1.72023160,2.435744e+06,6.289785e+06,0.40771298,0.20574359,1,6.990977e-04,lisa,0,1,0,3.311146e-02,9.007085e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.263397e+07,1.253638e+07,0.86257355,0.15932142,1.453866e+07,3.517034e+07,0.55387439,0.22939263,1,1.250251e-04,lisa,0,1,0,1.851480e-01,2.146461e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.514203e+07,1.939311e+07,0.98896244,0.01116074,1.919058e+07,4.453514e+07,0.77134221,0.24583412,1,9.873494e-05,gap,0,0,1,2.344474e-01,2.370640e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
9.732846e+09,5.800504e+09,0.50788356,0.96895526,6.497860e+09,1.553335e+10,0.59597209,0.23397817,1,2.830796e-07,gap,0,0,1,8.177257e+01,1.610065e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
3.734450e+05,2.872659e+05,0.52792837,0.89419636,2.846454e+05,6.607109e+05,0.76923236,0.24574676,0,6.655218e-03,lisa,0,1,0,3.478196e-03,6.588385e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.818968e+09,1.265042e+09,0.49528593,1.01903574,1.316240e+09,3.084011e+09,0.69547228,0.24193485,1,1.425798e-06,gap,0,0,1,1.623523e+01,3.277951e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.081662e+09,1.348306e+09,0.40837967,1.44870172,1.451648e+09,3.429968e+09,0.64770672,0.23857151,1,1.281987e-06,gap,0,0,1,1.805646e+01,4.421489e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.834359e+07,3.994692e+07,0.85121095,0.17479691,4.187777e+07,9.829052e+07,0.68468402,0.24124220,1,4.473651e-05,gap,0,0,1,5.174330e-01,6.078787e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
